HLE,HLN,HLZ
-0.031743,-0.010014,0.018846
-0.022962,-0.010655,0.015494
-0.012169,-0.013085,-0.017061
0.012409,-0.014996,-0.026452
0.015731,-0.013701,-0.030492
0.020114,0.010574,-0.029167
0.024496,0.017826,-0.024593
0.010478,-0.010581,-0.010493
0.010649,-0.010367,-0.01093
-0.010514,0.010302,-0.010471
-0.011375,0.011796,0.010642
-0.011385,0.012681,0.010104
-0.010546,0.012768,-0.011037
0.010329,0.01202,-0.011634
0.010266,0.01058,-0.010105
-0.011058,-0.011455,0.01101
-0.012223,-0.012356,0.013491
-0.012228,-0.012738,0.014931
-0.011397,-0.012733,0.014887
-0.010147,-0.012363,0.012884
0.010229,-0.011575,-0.012713
0.010318,-0.010331,-0.015883
-0.010651,0.011249,-0.017503
-0.011587,0.011956,-0.01741
-0.011335,0.012066,-0.015474
0.010023,0.01155,-0.011756
0.010514,0.010326,0.012423
0.010352,0.01006,0.014259
0.012606,0.01056,0.014945
0.015134,0.010685,0.014778
0.016523,0.010152,0.013915
0.016162,-0.010105,0.0123
0.013728,-0.010288,-0.010032
-0.014758,-0.010987,-0.010339
-0.017981,-0.011507,-0.010165
-0.019075,-0.011185,0.011546
-0.018075,-0.010317,0.014814
-0.015145,0.010711,0.016495
-0.010513,0.012731,0.016166
0.01334,0.01422,0.013898
0.016682,0.014882,0.010143
0.017499,0.014361,-0.011305
0.015369,0.012553,-0.013936
0.010399,-0.010102,-0.01578
-0.01135,-0.010892,-0.016499
-0.016567,-0.010605,-0.015645
-0.019298,0.011154,-0.012946
-0.019141,0.01305,0.012445
-0.01606,0.013605,0.015269
-0.010489,0.01277,0.016353
0.011536,0.010716,0.015739
0.016987,-0.010102,0.013683
0.020022,-0.011804,0.010539
0.020279,-0.012995,-0.010527
0.017969,-0.0133,-0.012477
0.013809,-0.012427,-0.013456
-0.013342,-0.010337,-0.012934
-0.015798,0.010913,-0.010627
-0.016001,0.012142,0.012537
-0.0144,0.012282,0.014488
-0.011745,0.011295,0.014477
0.010825,-0.010438,0.012846
0.01159,-0.011948,0.010137
0.011566,-0.012704,0.010799
0.01041,-0.012697,0.011573
-0.012139,-0.01196,0.010918
-0.014229,-0.01056,0.010152
-0.015421,-0.010112,0.010278
-0.015701,-0.011172,0.010894
-0.014993,-0.01152,0.011627
-0.013246,-0.01125,0.011029
-0.010458,-0.010386,-0.010404
-0.010583,0.011255,-0.010879
-0.011656,0.011827,-0.010697
-0.011523,0.011451,0.010414
-0.010206,0.010159,0.011827
0.011456,-0.010601,0.01208
0.012895,-0.011497,0.011015
0.012744,-0.011521,-0.010205
0.010797,-0.010698,-0.010663
-0.012567,0.010504,0.010389
-0.015195,0.011015,0.011153
-0.016173,0.010514,-0.010171
-0.015269,-0.011598,-0.012056
-0.012321,-0.013255,-0.012767
0.011946,-0.013804,-0.012396
0.016302,-0.013543,-0.010951
0.01814,-0.012827,0.010608
0.017398,-0.011871,0.012488
0.01454,-0.010671,0.012804
0.010263,0.0108,0.011177
-0.012535,0.011615,0.010587
-0.014188,0.011993,-0.010852
-0.014012,0.011823,-0.01059
-0.01189,0.011019,-0.012791
0.011406,0.010485,-0.014909
0.011664,0.010428,-0.014558
0.010317,0.010025,-0.011919
-0.010039,-0.010109,0.012217
-0.01104,-0.013158,0.014878
-0.010719,-0.015355,0.015745
-0.011291,-0.016065,0.014859
-0.012337,-0.015022,0.0125
-0.012428,-0.012435,-0.010582
-0.011413,0.010954,-0.015386
0.013644,0.013063,-0.019339
0.016464,0.014471,-0.021656
0.017279,0.014999,-0.021605
0.015833,0.014466,-0.018935
0.012403,0.012765,-0.01398
0.010373,-0.011407,0.014472
0.011109,-0.013449,0.020203
0.011382,-0.014753,0.023817
0.010987,-0.015136,0.024875
0.010846,-0.014444,0.023309
0.012295,-0.012708,0.019292
0.012447,-0.010199,0.013186
0.01139,-0.010794,-0.010201
-0.011665,-0.01164,-0.016346
-0.012434,-0.011912,-0.020442
-0.012153,-0.011276,-0.022269
-0.010931,0.010634,-0.021761
0.011115,0.010965,-0.01899
0.013845,0.011637,-0.014275
0.0153,0.015175,0.011754
0.014945,0.017055,0.013974
0.012833,0.01675,0.015156
-0.010045,0.01435,0.015032
-0.010085,0.010524,0.013185
-0.011303,-0.010734,-0.010881
-0.011125,-0.013488,-0.011395
0.010069,-0.015308,-0.01057
0.012836,-0.016114,0.012316
0.014499,-0.015852,0.013105
0.014803,-0.014533,0.012091
0.013635,-0.012344,-0.010342
0.011155,0.011881,-0.010855
-0.011744,0.013487,-0.010518
-0.01324,0.013596,-0.012582
-0.013274,0.012393,-0.013759
-0.011967,0.010601,-0.013145
0.01027,0.010967,-0.011002
0.010543,0.012748,0.01213
0.010096,0.013029,0.014352
0.010758,0.011849,0.014859
0.012639,-0.010399,0.013628
0.013358,-0.012743,0.011033
0.012837,-0.014299,-0.010104
0.011296,-0.014896,-0.011237
0.01094,-0.01433,-0.011089
0.012325,-0.012378,-0.010064
0.013141,0.013087,-0.012649
0.013285,0.014962,-0.014364
0.012597,0.015583,-0.014755
0.01095,0.015125,-0.013494
-0.010384,0.013826,-0.010486
-0.013421,0.011916,0.010699
-0.015439,-0.011666,0.012324
-0.016182,-0.012933,0.013182
-0.015613,-0.013592,0.013386
-0.013935,-0.013352,0.01273
-0.011485,-0.012,0.01087
0.010146,-0.010261,0.010436
0.011172,-0.010941,0.010959
0.011259,-0.010945,0.010394
0.010333,-0.010101,-0.011871
-0.012525,0.010353,-0.013243
-0.014615,0.011301,-0.013226
-0.015512,0.010767,-0.011659
-0.015144,-0.01033,0.011949
-0.013718,-0.012007,0.013734
-0.011589,-0.012973,0.013896
0.010664,-0.013162,0.012387
0.012424,-0.012589,0.010034
0.013836,-0.011274,0.010154
0.014799,0.011187,0.01142
0.01527,0.012608,0.011433
0.015354,0.013749,0.010064
0.015252,0.0143,0.010053
0.015052,0.013843,0.010184
0.014575,0.012192,0.012502
0.013501,-0.011197,0.01372
0.01158,-0.012227,0.013429
-0.010623,-0.012413,0.011502
-0.01573,-0.011653,-0.01359
-0.019719,-0.010149,-0.0163
-0.022004,-0.01022,-0.017173
-0.022288,-0.011653,-0.016476
-0.020654,-0.012366,-0.014532
-0.017526,-0.011975,-0.011622
-0.013514,-0.010296,0.011616
-0.012315,0.010647,0.011519
-0.015229,0.011007,0.010641
-0.017116,0.010746,0.01142
-0.017306,-0.010873,0.01158
-0.01551,-0.01243,0.010562
-0.011996,-0.012404,-0.015311
0.011123,-0.010645,-0.019748
0.012543,0.01001,-0.022492
0.013274,0.011838,-0.022803
0.013123,0.013241,-0.019992
0.012041,0.013756,-0.014039
0.010174,0.013142,0.011148
0.010185,0.011486,0.017134
0.011159,-0.010516,0.020586
0.011625,-0.013,0.021646
0.011906,-0.014496,0.02089
-0.010259,0.011141,-0.011381
-0.011994,0.01108,-0.014292
-0.012376,0.012264,-0.014767
-0.011473,0.013562,-0.012213
0.012893,0.013069,0.013355
0.015519,0.011024,0.015296
0.016397,-0.010283,0.01341
0.015704,0.010368,-0.010576
0.013725,0.010503,-0.013431
0.010607,0.010233,-0.013107
-0.01016,-0.010302,0.012103
-0.015044,-0.010997,0.012695
-0.018071,-0.010028,0.010715
-0.018338,0.012082,0.012079
-0.015475,0.013255,0.012463
0.010883,0.013238,0.010126
0.011707,0.012253,-0.010347
0.010752,0.010553,-0.0115
-0.010606,-0.01283,-0.010641
-0.012703,-0.01495,-0.010177
-0.012988,-0.014999,-0.01117
-0.011242,-0.012932,-0.010973
0.011315,-0.010764,0.011423
0.011878,-0.011022,0.012583
0.010055,0.010042,0.012789
-0.011429,0.010986,0.012173
-0.011646,0.011051,0.010421
-0.010031,0.010201,-0.011372
-0.010853,-0.010477,-0.016183
-0.011752,-0.010663,-0.017999
-0.010074,0.010597,-0.016379
0.010404,0.011499,-0.011864
0.010525,0.010882,0.010039
-0.012988,0.010011,0.012875
-0.01371,0.011698,0.014191
-0.011706,0.012585,0.01354
0.010209,0.011629,0.010615
0.010903,-0.010418,-0.011487
0.010107,-0.01143,-0.014333
-0.010329,-0.011865,-0.01457
-0.012688,-0.011301,-0.012161
-0.013782,0.010677,0.010058
-0.012804,0.01091,-0.011011
-0.010376,0.010445,-0.010292
0.010455,-0.011273,0.010132
0.010293,-0.012574,0.011325
-0.011555,-0.011577,0.011589
-0.010386,0.010518,0.010117
0.010122,0.011396,-0.010769
-0.011267,0.010135,-0.011705
-0.010944,-0.010696,-0.010571
0.010062,-0.013124,-0.01133
0.011508,-0.01322,-0.011531
0.013153,-0.010689,-0.010381
0.013381,0.010261,-0.010826
0.0116,0.012882,-0.010667
-0.013184,0.012955,-0.01048
-0.019151,0.011398,0.010346
-0.022721,-0.010995,0.010307
-0.023336,-0.01206,0.010163
-0.020971,-0.011615,0.011532
-0.016065,0.014867,0.013286
0.010977,0.018634,0.012505
0.015748,0.018844,-0.010628
0.01923,0.014663,-0.010702
0.021169,-0.010129,-0.011703
0.021079,-0.013679,-0.010387
0.018517,-0.012928,0.010772
0.013499,0.010581,-0.010169
-0.01243,0.010309,-0.014235
-0.015262,0.011433,-0.015685
-0.015698,0.011007,-0.014029
-0.013852,-0.010739,-0.010028
-0.010052,-0.010524,0.012131
0.011283,-0.010406,0.014244
0.012198,-0.011112,0.013037
0.011612,-0.012552,-0.010453
-0.014073,-0.010554,0.010355
-0.016847,0.010036,0.010803
-0.017217,0.010851,0.013178
-0.015615,0.010107,0.012278
-0.012728,0.010382,-0.010008
0.011655,0.011903,0.01198
0.014245,0.010264,0.011082
0.015387,-0.010511,-0.011292
0.014972,-0.012813,-0.010487
0.013073,-0.012469,-0.012414
-0.011257,-0.011217,-0.01352
-0.013097,-0.011885,-0.012075
-0.013459,-0.01084,-0.010197
-0.012197,0.01014,-0.010649
-0.010441,0.012779,0.014811
-0.01179,0.013066,0.016336
-0.011222,0.010797,0.013552
0.010392,0.010604,0.010166
-0.011415,0.011827,0.011545
-0.011812,0.011536,0.010238
-0.010832,-0.010852,-0.011769
0.010081,-0.012243,-0.01444
0.010048,-0.012483,-0.013725
-0.010296,-0.010848,-0.010009
-0.010196,0.012195,0.010929
0.010504,0.015482,0.013193
0.01048,0.015906,0.013211
0.010463,0.014176,0.011366
-0.010696,0.011184,-0.011209
-0.010848,-0.012778,-0.012133
-0.010154,-0.014208,-0.012586
-0.010446,-0.013657,-0.01185
-0.010657,-0.011117,0.010625
-0.010927,0.011376,0.012345
0.011114,0.012049,0.012745
0.011157,0.010448,0.012105
0.011153,-0.010776,0.010482
0.011134,-0.010655,-0.010107
-0.011194,0.012436,-0.014441
-0.012432,0.013387,-0.016443
-0.01242,0.013142,-0.0152
-0.011098,0.011962,-0.011192
0.010052,0.010835,0.012975
0.010092,0.012635,0.014771
-0.010466,0.012564,0.012984
0.01221,0.011479,-0.010867
0.012296,0.010103,-0.01116
0.010135,-0.019772,-0.010282
0.010935,-0.034145,0.011056
0.012667,-0.044967,0.012275
0.012371,-0.046834,0.010621
0.010611,-0.036367,0.011887
0.013197,-0.014561,0.014166
0.013441,0.012262,0.014948
0.011164,0.034125,0.015831
-0.010457,0.040916,0.018314
-0.010862,0.026295,0.022112
-0.010575,-0.01032,0.025713
0.012935,-0.065086,0.027938
0.014551,-0.131833,0.028701
0.01412,-0.202184,0.028757
0.011673,-0.263954,0.02888
0.0109,-0.299745,0.029421
0.011407,-0.288847,0.030712
0.010548,-0.214668,0.03327
-0.010126,-0.074028,0.036976
-0.01139,0.116855,0.040476
-0.010482,0.323037,0.042043
0.011431,0.500279,0.040769
0.010994,0.608437,0.036798
0.011857,0.623066,0.031031
0.01588,0.540864,0.02496
0.015535,0.376295,0.020445
0.01047,0.154092,0.019078
-0.010416,-0.096828,0.021415
-0.010479,-0.344404,0.026615
-0.011068,-0.549598,0.032927
-0.012133,-0.66659,0.038946
0.012586,-0.655354,0.044174
0.012319,-0.501321,0.047878
-0.010363,-0.230822,0.048101
-0.013065,0.091446,0.042689
-0.011806,0.390553,0.031239
0.010363,0.613172,0.016229
0.012298,0.738971,0.016171
-0.011045,0.769841,0.034185
-0.013351,0.706298,0.04371
-0.011742,0.536532,0.032365
0.010272,0.255523,-0.071871
0.012333,-0.109041,-0.15007
0.011053,-0.492798,-0.223603
-0.010404,-0.815736,-0.273907
-0.01177,-1.018293,-0.286705
-0.010695,-1.084285,-0.254963
-0.011059,-1.029618,-0.180362
0.010669,-0.877989,-0.074069
0.01217,-0.649311,0.042208
0.010386,-0.363914,0.135433
0.010506,-0.054573,0.164117
0.013437,0.231054,0.08872
0.014004,0.448475,-0.112378
0.012092,0.576965,-0.426438
0.013071,0.622809,-0.799101
0.015192,0.608573,-1.145322
0.014625,0.558281,-1.373095
0.011451,0.488667,-1.41124
-0.010184,0.411285,-1.229478
-0.013949,0.335923,-0.841314
-0.015489,0.266781,-0.294446
-0.014357,0.197488,0.344027
-0.011015,0.113875,0.99832
0.010131,-0.126955,1.586123
0.01032,-0.254456,2.020934
0.010321,-0.341075,2.224777
0.010436,-0.356854,2.150255
0.010952,-0.295503,1.80382
0.011902,-0.1797,1.253401
0.012951,-0.049403,0.606371
0.01347,0.057757,-0.027738
0.012846,0.122372,-0.569247
0.010905,0.146976,-0.978623
0.011943,0.14394,-1.237953
0.014758,0.120183,-1.327885
-0.010854,-0.011141,-0.011247
-0.01208,-0.011758,-0.011925
-0.012811,-0.011441,-0.011597
-0.012695,-0.010462,-0.010651
-0.011543,0.010694,0.01152
0.010511,0.01076,0.012729
0.014462,0.010073,0.013356
0.017779,-0.012912,0.013293
0.020354,-0.016434,0.012711
0.022007,-0.019586,0.011917
0.022495,-0.021975,0.011137
0.021659,-0.023276,0.010378
0.019574,-0.023226,-0.010089
0.016542,-0.021723,-0.01613
0.012902,-0.01891,-0.021948
-0.01086,-0.015095,-0.026765
-0.014057,-0.010605,-0.030007
-0.01691,0.013504,-0.031466
-0.019318,0.016672,-0.031309
-0.021292,0.018443,-0.029944
-0.02295,0.018593,-0.027779
-0.024267,0.017211,-0.024978
-0.024919,0.014727,-0.021384
-0.024493,0.011655,-0.016772
-0.022808,-0.013218,-0.0112
-0.019986,-0.016705,0.011134
-0.01632,-0.018438,0.013309
-0.012095,-0.018069,0.015102
0.010836,-0.015706,0.016233
0.014273,-0.011791,0.016221
0.016933,0.010658,0.014607
0.0188,0.015444,0.01112
0.019972,0.018399,-0.015095
0.020604,0.018781,-0.020176
0.020853,0.016107,-0.022503
0.020871,0.010305,-0.021386
0.020792,-0.018922,-0.016716
0.020666,-0.028369,0.010122
0.02042,-0.035386,0.019148
0.019924,-0.039094,0.026719
0.019102,-0.039201,0.03258
0.017977,-0.035958,0.036623
0.016659,-0.02996,0.038631
0.015288,-0.021905,0.038189
0.013996,-0.012445,0.034861
0.012881,0.016999,0.028441
0.011946,0.024366,0.019119
0.011002,0.029534,-0.017924
-0.010706,0.03253,-0.029141
-0.013809,0.033579,-0.037858
-0.01687,0.03278,-0.043653
-0.02012,0.030018,-0.046768
-0.023727,0.025133,-0.047698
-0.027567,0.018192,-0.046657
-0.031153,-0.017945,-0.043355
-0.03382,-0.025147,-0.037138
-0.035059,-0.030275,-0.027446
-0.034822,-0.032998,-0.014283
-0.033552,-0.03324,0.018369
-0.031787,-0.031146,0.033938
-0.029698,-0.027047,0.04581
-0.02695,-0.021465,0.05216
-0.022889,-0.015105,0.052357
-0.016917,0.011994,0.046909
0.012296,0.015004,0.036947
0.02363,0.015629,0.023599
0.033967,0.013212,-0.028203
0.04224,-0.012782,-0.045208
0.04779,-0.019254,-0.058937
0.050517,-0.026301,-0.067466
0.050831,-0.034523,-0.069489
0.049389,-0.043551,-0.064641
0.046782,-0.051899,-0.053663
0.043353,-0.057652,-0.038319
0.039227,-0.059361,-0.020993
0.034539,-0.056494,0.011408
0.029669,-0.049361,0.024562
0.025259,-0.038684,0.035676
0.022004,-0.025241,0.044891
0.020256,0.022743,0.051858
0.019765,0.037949,0.055761
0.019813,0.05123,0.05569
0.019574,0.061758,0.051046
0.018476,0.068713,0.041826
0.016302,0.071369,0.028632
0.012981,0.069345,0.012482
-0.013557,0.062841,-0.024157
-0.022114,0.052663,-0.042327
-0.030299,0.040018,-0.05856
-0.037917,0.026136,-0.07141
-0.04492,0.011975,-0.079781
-0.051052,-0.01468,-0.083171
-0.055762,-0.026062,-0.081624
-0.05839,-0.035373,-0.075372
-0.058505,-0.042344,-0.064601
-0.056144,-0.047174,-0.049703
-0.051753,-0.05015,-0.031631
-0.045915,-0.051234,-0.011926
-0.039031,-0.050133,0.02559
-0.031053,-0.046736,0.041215
-0.021458,-0.041562,0.054371
0.020088,-0.035766,0.064998
0.035264,-0.030506,0.072523
0.04858,-0.02632,0.075677
0.059281,-0.023141,0.073103
0.067451,-0.020706,0.064285
0.07341,-0.018926,0.050135
0.077132,-0.018008,0.032814
0.078307,-0.018247,0.014634
0.076707,-0.019705,-0.020518
0.072377,-0.021973,-0.038317
0.065574,-0.024113,-0.056558
0.056559,-0.024828,-0.073519
0.045459,-0.022736,-0.086002
0.032362,-0.016669,-0.090707
0.017544,0.0265,-0.085951
-0.014112,0.04465,-0.072678
-0.028384,0.060757,-0.053936
-0.039786,0.072581,-0.033531
-0.047519,0.078584,-0.014764
-0.051551,0.078067,0.010761
-0.052285,0.071238,0.016663
-0.050104,0.059286,0.018608
-0.045242,0.044235,0.017588
-0.038046,0.028388,0.014685
-0.02941,0.013709,0.010646
-0.02083,-0.013144,-0.011674
-0.013712,-0.016503,-0.023809
0.010323,-0.018909,-0.036025
0.010955,-0.022081,-0.04495
0.01093,-0.027281,-0.047465
0.011015,-0.034729,-0.04216
0.011871,-0.043629,-0.029787
0.013928,-0.052691,-0.012767
0.017349,-0.060823,0.023665
0.021891,-0.067559,0.039016
0.026844,-0.072912,0.051485
0.031223,-0.07689,0.061372
0.034167,-0.079036,0.069209
0.035353,-0.078253,0.075155
0.035214,-0.073121,0.078614
0.034757,-0.062509,0.078356
0.035064,-0.046174,0.073117
0.036683,-0.025023,0.062423
0.039191,0.024748,0.047068
0.041204,0.050126,0.028783
0.040811,0.074564,-0.025921
0.036297,0.097338,-0.040441
0.026843,0.11723,-0.052333
0.012888,0.132484,-0.061416
-0.021473,0.141165,-0.06747
-0.037547,0.141666,-0.070132
-0.050739,0.133094,-0.069023
-0.060524,0.115433,-0.064222
-0.067114,0.089594,-0.05673
-0.07103,0.057447,-0.048498
-0.072614,0.021699,-0.041889
-0.071746,-0.014492,-0.038642
-0.067974,-0.048022,-0.038829
-0.06097,-0.076251,-0.040392
-0.051054,-0.097312,-0.039527
-0.03936,-0.110274,-0.031991
-0.027339,-0.115145,-0.01465
-0.016096,-0.11264,0.013422
0.010839,-0.10385,0.050376
0.018699,-0.089973,0.091648
0.026837,-0.072265,0.130701
0.035621,-0.052214,0.160554
0.044962,-0.031635,0.175628
0.054135,-0.012381,0.173242
0.062051,0.017089,0.15423
0.067709,0.02636,0.122245
0.070496,0.031767,0.08242
0.070301,0.032873,0.040027
0.067484,0.029099,-0.03669
0.062766,0.020412,-0.067084
0.057003,-0.017889,-0.091544
0.050845,-0.02655,-0.109734
0.044365,-0.030831,-0.120411
0.037077,-0.03073,-0.121308
0.028639,-0.02637,-0.110088
0.019586,-0.017532,-0.085831
0.011339,0.014416,-0.050329
-0.010678,0.036649,0.03334
-0.02217,0.061187,0.068638
-0.03639,0.08544,0.093592
-0.051119,0.105979,0.107563
-0.063897,0.119322,0.1122
-0.072891,0.123042,0.109524
-0.077588,0.116658,0.100277
-0.078926,0.101771,0.083465
-0.078611,0.08115,0.057567
-0.078245,0.05748,0.022299
-0.078861,0.032565,-0.020275
-0.080702,-0.01883,-0.065654
-0.083017,-0.045419,-0.107871
-0.083982,-0.072308,-0.140859
-0.081055,-0.098425,-0.159658
-0.071905,-0.122061,-0.161369
-0.055731,-0.141161,-0.145771
-0.010177,-0.010443,0.010749
-0.010757,-0.010372,0.010792
-0.010261,0.01059,0.011125
0.010647,0.011738,0.01494
0.011251,0.011673,0.01497
0.010491,0.010279,0.011235
0.010388,-0.010116,-0.010539
0.012173,-0.012902,-0.011492
0.011811,-0.014587,-0.010723
0.012867,-0.014326,0.012184
0.012898,-0.011894,0.013846
-0.012618,0.010008,0.012958
-0.014493,-0.010325,-0.010636
-0.013625,0.010359,-0.010196
-0.010455,-0.010072,0.011088
0.010133,-0.011067,0.011756
0.013549,-0.011074,0.010417
0.014914,0.010585,-0.012945
0.013985,0.013153,-0.015667
0.01105,0.015138,-0.01652
0.011362,0.015705,-0.014747
0.011109,0.014171,-0.010599
0.012157,0.010346,0.010058
0.014562,-0.012491,0.013342
0.014405,-0.014481,0.01477
0.011763,-0.013881,0.013889
-0.010666,-0.011396,0.011206
-0.012192,-0.0107,0.010686
-0.012301,-0.013312,0.010003
-0.011136,-0.014874,0.012083
-0.010562,-0.015413,0.012479
-0.01065,-0.015112,0.010789
-0.01141,-0.014167,-0.010668
-0.010988,-0.012693,-0.012178
-0.011907,-0.010677,-0.011418
-0.011227,0.012311,0.01027
0.012324,0.014227,0.011673
0.011214,0.014862,0.01133
-0.010499,0.014467,-0.011127
-0.010599,0.013175,-0.012154
0.010435,0.011056,-0.010129
0.012854,-0.010264,-0.010506
0.013676,0.01066,0.010435
0.01236,0.0106,0.010211
-0.012033,-0.01096,0.010797
-0.014146,-0.012073,0.010149
-0.013691,-0.011235,-0.010141
-0.010921,0.012026,-0.012463
0.011618,0.012688,-0.012853
0.01277,0.012295,-0.01106
0.011717,0.011433,-0.010835
-0.01199,0.0104,-0.010843
-0.014562,-0.011578,0.011667
-0.014637,-0.011841,0.012536
-0.012274,-0.010204,0.011053
0.010777,0.010975,0.012521
0.01113,0.01108,0.011344
0.010155,-0.01007,0.010367
0.010907,-0.010988,0.013572
0.010498,-0.01043,0.013287
0.010161,0.010511,-0.01021
0.01102,0.011146,-0.011169
0.010069,0.011223,-0.010194
-0.01036,0.010968,-0.011643
-0.01352,0.01051,-0.010617
-0.013844,-0.011296,0.010047
-0.011847,-0.01101,0.013472
0.010709,-0.012023,0.014011
0.010618,-0.013004,0.011698
-0.010156,-0.011144,-0.010165
-0.012963,-0.012147,0.011319
-0.01262,-0.014081,0.012065
0.010552,-0.012972,0.01002
0.010826,0.011637,-0.01186
-0.010488,0.011595,-0.01388
0.014059,-0.011451,-0.012047
0.017245,-0.011578,0.011666
0.016091,0.011528,0.012656
0.011455,0.012977,0.012326
-0.011181,0.010931,0.010358
-0.013815,-0.013823,-0.010885
-0.015801,-0.014622,-0.010219
-0.016262,-0.012347,0.010967
-0.01468,-0.010029,0.012236
-0.011083,0.010106,0.010916
0.013569,0.010657,0.0136
0.017804,-0.010696,0.015174
0.01896,-0.010156,0.012798
0.016655,-0.010596,-0.010374
